purchase_id,customer_id,purchase_date,category,amount
4341,1469,2024-10-01,Snacks,23.65
4342,1470,2024-01-23,Food & Beverage,138.23
4343,1470,2024-06-20,Food & Beverage,152.11
4344,1470,2024-06-20,Games,28.6
4345,1470,2024-06-20,Food & Beverage,106.18
4346,1471,2024-12-13,Games,63.04
4347,1471,2024-12-13,Food & Beverage,179.88
4348,1471,2024-12-13,Merchandise,65.63
4349,1471,2024-12-13,Snacks,36.49
4350,1472,2024-01-04,Photography,147.5
4351,1472,2024-01-04,Food & Beverage,178.54
4352,1472,2024-01-04,Merchandise,84.38
4353,1472,2024-01-04,Snacks,55.12
4354,1472,2024-06-02,Food & Beverage,86.64
4355,1472,2024-01-11,Snacks,56.32
4356,1472,2024-01-11,Food & Beverage,136.67
4357,1472,2024-01-11,Food & Beverage,146.27
4358,1473,2024-01-30,Games,66.1
4359,1473,2024-01-30,Food & Beverage,121.01
4360,1474,2024-07-18,Games,73.42
4361,1474,2024-06-02,Snacks,31.12
4362,1474,2024-06-02,Food & Beverage,138.23
4363,1474,2024-06-02,Food & Beverage,125.71
4364,1474,2024-12-11,Food & Beverage,156.14
4365,1474,2024-12-11,Merchandise,65.18
4366,1474,2024-12-11,Food & Beverage,82.68
4367,1475,2024-10-19,Snacks,15.27
4368,1475,2024-10-19,Food & Beverage,175.91
4369,1476,2024-04-04,Photography,185.46
4370,1476,2024-04-04,Merchandise,75.08
4371,1476,2024-02-10,Food & Beverage,165.78
4372,1476,2024-02-10,Snacks,37.59
4373,1476,2024-02-10,Games,49.28
4374,1476,2024-07-13,Food & Beverage,139.03
4375,1476,2024-01-13,Merchandise,103.93
4376,1478,2024-07-06,Snacks,57.89
4377,1478,2024-07-06,Snacks,48.43
4378,1479,2024-12-23,Snacks,28.93
4379,1479,2024-12-29,Snacks,16.46
4380,1479,2024-12-29,Merchandise,58.96
4381,1479,2024-12-29,Merchandise,80.8
4382,1479,2024-12-29,Merchandise,42.7
4383,1479,2024-11-08,Food & Beverage,113.35
4384,1479,2024-11-08,Merchandise,126.23
4385,1479,2024-11-08,Merchandise,76.24
4386,1480,2024-01-17,Food & Beverage,73.07
4387,1480,2024-01-17,Food & Beverage,134.19
4388,1480,2024-01-17,Merchandise,115.4
4389,1480,2024-01-17,Merchandise,54.15
4390,1481,2024-06-10,Games,73.95
4391,1481,2024-06-10,Food & Beverage,61.74
4392,1481,2024-06-10,Food & Beverage,56.79
4393,1481,2024-06-10,Snacks,32.61
4394,1483,2024-02-24,Merchandise,43.18
4395,1483,2024-02-24,Food & Beverage,158.66
4396,1483,2024-02-24,Merchandise,39.71
4397,1484,2024-09-13,Photography,147.88
4398,1484,2024-09-13,Games,64.78
4399,1484,2024-09-13,Food & Beverage,102.95
4400,1485,2024-04-02,Food & Beverage,140.43
4401,1485,2024-04-02,Food & Beverage,167.85
4402,1485,2024-04-02,Food & Beverage,126.31
4403,1486,2024-07-27,Food & Beverage,83.9
4404,1486,2024-07-27,Food & Beverage,59.7
4405,1486,2024-12-17,Merchandise,38.09
4406,1486,2024-12-17,Food & Beverage,173.34
4407,1486,2024-12-17,Merchandise,81.56
4408,1486,2024-12-17,Games,70.74
4409,1487,2024-08-22,Games,53.21
4410,1487,2024-08-22,Games,54.26
4411,1487,2024-08-22,Snacks,43.24
4412,1487,2024-08-22,Photography,168.74
4413,1488,2024-04-23,Snacks,17.63
4414,1488,2024-04-23,Food & Beverage,131.51
4415,1488,2024-04-23,Food & Beverage,76.63
4416,1488,2024-04-23,Games,69.85
4417,1489,2024-06-18,Snacks,47.93
4418,1489,2024-06-18,Games,27.99
4419,1489,2024-06-18,Food & Beverage,65.67
4420,1489,2024-10-05,Games,63.11
4421,1489,2024-10-05,Food & Beverage,113.42
4422,1489,2024-10-05,Food & Beverage,64.03
4423,1489,2024-10-05,Merchandise,98.48
4424,1489,2024-11-08,Food & Beverage,179.51
4425,1489,2024-11-08,Merchandise,130.42
4426,1489,2024-11-08,Food & Beverage,94.97
4427,1489,2024-11-08,Snacks,15.2
4428,1490,2024-12-24,Games,40.9
4429,1490,2024-10-20,Games,42.42
4430,1490,2024-10-20,Merchandise,64.72
4431,1490,2024-10-20,Snacks,38.44
4432,1491,2024-02-18,Snacks,52.71
4433,1491,2024-02-18,Merchandise,56.05
4434,1491,2024-02-18,Merchandise,86.25
4435,1492,2024-12-17,Food & Beverage,118.09
4436,1492,2024-12-17,Merchandise,66.55
4437,1493,2024-12-17,Food & Beverage,153.19
4438,1493,2024-12-17,Food & Beverage,144.2
4439,1493,2024-12-17,Snacks,52.76
4440,1493,2024-12-17,Food & Beverage,122.38
4441,1494,2024-05-02,Food & Beverage,81.57
4442,1494,2024-05-02,Photography,80.4
4443,1497,2024-04-10,Games,79.1
4444,1497,2024-04-10,Photography,159.36
4445,1497,2024-04-10,Games,31.99
4446,1498,2024-10-06,Merchandise,41.27
4447,1499,2024-03-22,Games,67.71
4448,1499,2024-03-29,Merchandise,80.87
4449,1499,2024-03-29,Food & Beverage,101.0
4450,1499,2024-03-05,Games,50.43
4451,1499,2024-03-05,Merchandise,49.0
4452,1499,2024-03-05,Photography,119.16
4453,1500,2024-03-06,Food & Beverage,76.14
4454,1500,2024-03-06,Merchandise,103.33
4455,1500,2024-03-06,Merchandise,110.14
4456,1500,2024-01-27,Snacks,37.08
4457,1500,2024-07-15,Merchandise,42.92
4458,1500,2024-07-15,Food & Beverage,142.36
4459,1500,2024-03-03,Snacks,35.17
4460,1500,2024-03-03,Merchandise,79.75
4461,1502,2024-12-20,Food & Beverage,154.81
4462,1502,2024-12-20,Snacks,26.23
4463,1502,2024-12-20,Food & Beverage,115.17
4464,1503,2024-10-29,Snacks,20.66
4465,1503,2024-10-29,Snacks,32.91
4466,1503,2024-10-29,Food & Beverage,160.4
4467,1503,2024-10-29,Merchandise,125.46
4468,1504,2024-02-29,Food & Beverage,144.02
4469,1504,2024-02-29,Photography,108.56
4470,1504,2024-02-29,Games,30.15
4471,1504,2024-01-15,Food & Beverage,85.95
4472,1505,2024-06-25,Games,54.46
4473,1505,2024-06-25,Food & Beverage,144.36
4474,1505,2024-06-25,Games,41.12
4475,1505,2024-06-25,Games,40.78
4476,1506,2024-08-29,Photography,164.38
4477,1506,2024-08-29,Snacks,32.4
4478,1507,2024-12-24,Merchandise,97.63
4479,1507,2024-12-24,Snacks,55.02
4480,1507,2024-12-24,Photography,147.53
4481,1507,2024-06-13,Games,37.79
4482,1507,2024-06-13,Merchandise,119.36
4483,1507,2024-06-13,Food & Beverage,161.59
4484,1508,2024-03-27,Snacks,18.46
4485,1508,2024-03-27,Snacks,56.34
4486,1508,2024-03-27,Games,46.22
4487,1508,2024-03-27,Merchandise,31.97
4488,1508,2024-09-29,Merchandise,99.91
4489,1509,2024-09-04,Games,63.22
4490,1509,2024-09-04,Merchandise,91.87
4491,1509,2024-09-04,Food & Beverage,77.08
4492,1509,2024-09-07,Photography,170.82
4493,1509,2024-09-07,Snacks,32.26
4494,1509,2024-09-07,Food & Beverage,65.21
4495,1510,2024-12-26,Food & Beverage,99.77
4496,1510,2024-12-26,Games,39.63
4497,1510,2024-12-26,Food & Beverage,54.46
4498,1510,2024-12-26,Games,52.09
4499,1511,2024-12-03,Merchandise,33.49
4500,1513,2024-10-15,Games,52.95
4501,1513,2024-10-15,Photography,98.95
4502,1513,2024-06-18,Food & Beverage,111.98
4503,1513,2024-06-18,Photography,133.15
4504,1513,2024-06-18,Photography,103.92
4505,1513,2024-06-18,Games,37.71
4506,1514,2024-12-06,Photography,125.04
4507,1514,2024-12-06,Games,20.06
4508,1514,2024-05-01,Food & Beverage,135.72
4509,1515,2024-02-12,Snacks,53.09
4510,1515,2024-02-12,Games,49.35
4511,1515,2024-02-12,Food & Beverage,83.88
4512,1517,2024-04-17,Food & Beverage,82.66
4513,1517,2024-04-17,Games,55.42
4514,1518,2024-03-09,Food & Beverage,105.34
4515,1518,2024-03-09,Games,51.96
4516,1518,2024-03-09,Merchandise,58.93
4517,1518,2024-04-19,Games,50.16
4518,1518,2024-04-19,Games,23.49
4519,1518,2024-04-19,Food & Beverage,77.6
4520,1519,2024-05-13,Games,72.93
4521,1519,2024-05-13,Food & Beverage,85.38
4522,1519,2024-09-16,Merchandise,97.63
4523,1519,2024-09-24,Food & Beverage,61.78
4524,1519,2024-09-24,Food & Beverage,65.88
4525,1519,2024-09-24,Food & Beverage,152.37
4526,1520,2024-08-12,Food & Beverage,125.39
4527,1521,2024-07-20,Games,51.14
4528,1523,2024-09-26,Snacks,46.91
4529,1523,2024-09-26,Merchandise,117.42
4530,1523,2024-09-26,Food & Beverage,159.79
4531,1523,2024-09-26,Snacks,25.44
4532,1523,2024-04-18,Games,36.58
4533,1523,2024-06-10,Photography,125.36
4534,1523,2024-06-10,Food & Beverage,78.47
4535,1523,2024-06-10,Food & Beverage,174.68
4536,1523,2024-01-27,Photography,144.99
4537,1523,2024-01-27,Food & Beverage,153.08
4538,1524,2024-02-14,Food & Beverage,175.64
4539,1524,2024-12-17,Food & Beverage,95.94
4540,1525,2024-07-29,Games,29.96
4541,1525,2024-08-26,Snacks,29.11
4542,1526,2024-11-23,Merchandise,57.39
4543,1528,2024-12-02,Merchandise,148.47
4544,1528,2024-12-02,Food & Beverage,105.93
4545,1528,2024-12-02,Photography,126.47
4546,1528,2024-12-02,Food & Beverage,144.63
4547,1529,2024-06-26,Snacks,52.69
4548,1529,2024-06-26,Snacks,50.15
4549,1529,2024-06-26,Snacks,15.75
4550,1530,2024-09-08,Games,52.03
4551,1530,2024-09-08,Food & Beverage,136.99
4552,1530,2024-09-08,Merchandise,32.56
4553,1530,2024-09-08,Food & Beverage,75.55
4554,1530,2024-07-24,Merchandise,134.71
4555,1530,2024-07-24,Snacks,46.75
4556,1531,2024-05-31,Food & Beverage,71.69
4557,1531,2024-05-31,Food & Beverage,65.91
4558,1531,2024-05-31,Photography,147.11
4559,1531,2024-05-31,Games,27.03
4560,1531,2024-04-13,Food & Beverage,111.09
4561,1532,2024-12-19,Games,46.94
4562,1532,2024-12-19,Snacks,37.2
4563,1532,2024-12-19,Games,79.25
4564,1532,2024-06-13,Snacks,54.36
4565,1532,2024-06-13,Food & Beverage,70.29
4566,1533,2024-05-27,Food & Beverage,96.48
4567,1533,2024-05-27,Merchandise,138.98
4568,1533,2024-05-27,Food & Beverage,158.67
4569,1533,2024-05-27,Food & Beverage,51.68
4570,1533,2024-12-06,Food & Beverage,163.35
4571,1533,2024-12-06,Food & Beverage,148.75
4572,1533,2024-12-06,Games,75.73
4573,1533,2024-12-06,Food & Beverage,94.41
4574,1535,2024-12-20,Food & Beverage,159.4
4575,1535,2024-12-20,Games,35.53
4576,1535,2024-12-20,Food & Beverage,140.27
4577,1535,2024-12-20,Food & Beverage,79.75
4578,1535,2024-12-08,Food & Beverage,143.49
4579,1535,2024-12-08,Photography,115.66
4580,1536,2024-03-04,Food & Beverage,104.5
4581,1536,2024-03-04,Snacks,42.16
4582,1536,2024-03-04,Photography,164.86
4583,1537,2024-09-12,Snacks,19.64
4584,1538,2024-04-22,Games,34.98
4585,1538,2024-04-22,Food & Beverage,162.4
4586,1538,2024-04-22,Food & Beverage,109.79
4587,1538,2024-04-22,Food & Beverage,104.66
4588,1540,2024-01-13,Merchandise,120.11
4589,1541,2024-05-09,Games,32.57
4590,1541,2024-05-09,Food & Beverage,125.78
4591,1541,2024-08-09,Merchandise,51.3
4592,1541,2024-08-09,Games,50.55
4593,1541,2024-08-09,Games,34.92
4594,1541,2024-07-02,Food & Beverage,139.46
4595,1541,2024-07-02,Snacks,49.98
4596,1541,2024-07-02,Games,34.65
4597,1542,2024-01-23,Food & Beverage,150.01
4598,1542,2024-01-23,Games,40.34
4599,1542,2024-01-23,Food & Beverage,164.48
4600,1543,2024-02-08,Snacks,57.24
4601,1543,2024-02-08,Merchandise,78.29
4602,1543,2024-02-08,Games,20.45
4603,1543,2024-02-08,Merchandise,126.49
4604,1546,2024-12-07,Games,42.65
4605,1546,2024-12-07,Merchandise,119.69
4606,1547,2024-12-26,Merchandise,112.56
4607,1547,2024-12-26,Snacks,32.0
4608,1550,2024-09-07,Merchandise,51.58
4609,1550,2024-09-07,Snacks,24.7
4610,1550,2024-09-07,Games,32.55
4611,1550,2024-09-07,Games,59.09
4612,1550,2024-06-03,Snacks,46.28
4613,1550,2024-06-03,Games,25.76
4614,1550,2024-06-03,Photography,102.71
4615,1550,2024-06-03,Food & Beverage,129.39
4616,1551,2024-09-28,Food & Beverage,153.24
4617,1551,2024-09-28,Photography,191.98
4618,1551,2024-09-28,Merchandise,46.74
4619,1552,2024-06-22,Food & Beverage,81.28
4620,1552,2024-06-22,Games,72.05
4621,1552,2024-06-22,Food & Beverage,115.23
4622,1552,2024-06-22,Food & Beverage,97.85
4623,1553,2024-11-15,Food & Beverage,166.68
4624,1553,2024-11-15,Snacks,56.24
4625,1554,2024-01-10,Food & Beverage,80.19
4626,1555,2024-10-12,Food & Beverage,168.93
4627,1555,2024-09-23,Games,39.58
4628,1555,2024-09-23,Food & Beverage,129.61
4629,1555,2024-09-23,Food & Beverage,108.08
4630,1555,2024-09-23,Snacks,39.6
4631,1555,2024-01-15,Food & Beverage,157.68
4632,1555,2024-01-15,Games,62.83
4633,1555,2024-01-15,Merchandise,41.09
4634,1555,2024-01-15,Food & Beverage,146.09
4635,1556,2024-03-09,Food & Beverage,120.19
4636,1556,2024-03-09,Snacks,29.12
4637,1556,2024-03-09,Food & Beverage,131.26
4638,1556,2024-03-09,Food & Beverage,100.26
4639,1557,2024-02-13,Food & Beverage,124.96
4640,1557,2024-02-13,Snacks,39.5
4641,1558,2024-08-14,Food & Beverage,171.28
4642,1558,2024-08-14,Merchandise,77.15
4643,1558,2024-08-14,Food & Beverage,76.31
4644,1559,2024-05-13,Food & Beverage,63.41
4645,1559,2024-05-13,Food & Beverage,101.24
4646,1559,2024-05-13,Snacks,38.14
4647,1559,2024-04-25,Merchandise,78.63
4648,1559,2024-04-25,Merchandise,91.87
4649,1561,2024-04-18,Games,57.9
4650,1561,2024-04-18,Games,79.92
4651,1561,2024-04-18,Food & Beverage,134.76
4652,1562,2024-03-27,Food & Beverage,62.35
4653,1563,2024-11-23,Food & Beverage,80.53
4654,1564,2024-12-22,Photography,196.53
4655,1564,2024-12-22,Games,41.77
4656,1565,2024-10-18,Food & Beverage,50.35
4657,1566,2024-10-16,Merchandise,141.17
4658,1566,2024-10-16,Photography,98.27
4659,1566,2024-10-16,Snacks,30.84
4660,1566,2024-10-16,Snacks,19.68
4661,1567,2024-01-01,Games,24.79
4662,1567,2024-01-01,Food & Beverage,177.72
4663,1567,2024-01-01,Games,22.63
4664,1568,2024-12-06,Food & Beverage,100.63
4665,1569,2024-06-05,Games,58.23
4666,1569,2024-06-05,Games,56.75
4667,1569,2024-06-05,Food & Beverage,116.44
4668,1569,2024-06-05,Merchandise,42.71
4669,1569,2024-07-04,Snacks,27.49
4670,1569,2024-07-04,Photography,129.97
4671,1570,2024-04-05,Food & Beverage,111.18
4672,1570,2024-04-05,Snacks,53.18
4673,1570,2024-04-05,Food & Beverage,59.9
4674,1571,2024-10-16,Snacks,27.32
4675,1571,2024-10-16,Snacks,49.84
4676,1572,2024-06-09,Food & Beverage,83.05
4677,1572,2024-06-09,Snacks,35.74
4678,1572,2024-06-09,Snacks,43.9
4679,1572,2024-12-25,Snacks,42.74
4680,1572,2024-12-25,Food & Beverage,71.96
4681,1572,2024-12-25,Merchandise,33.06
4682,1572,2024-12-25,Food & Beverage,170.92
4683,1573,2024-04-15,Games,25.66
4684,1573,2024-04-15,Games,34.04
4685,1573,2024-04-15,Food & Beverage,75.9
4686,1573,2024-04-15,Food & Beverage,149.31
4687,1574,2024-07-22,Food & Beverage,145.62
4688,1574,2024-07-22,Food & Beverage,123.18
4689,1574,2024-07-22,Snacks,39.86
4690,1575,2024-10-18,Food & Beverage,156.69
4691,1575,2024-10-18,Food & Beverage,174.57
4692,1576,2024-11-06,Food & Beverage,126.25
4693,1576,2024-11-06,Photography,122.51
4694,1576,2024-12-11,Snacks,39.64
4695,1576,2024-12-11,Food & Beverage,156.0
4696,1576,2024-12-11,Games,45.81
4697,1576,2024-12-11,Food & Beverage,55.91
4698,1576,2024-11-29,Games,33.68
4699,1577,2024-09-12,Merchandise,102.02
4700,1577,2024-09-12,Food & Beverage,128.1
4701,1577,2024-09-12,Food & Beverage,82.12
4702,1578,2024-04-02,Games,56.02
4703,1578,2024-04-02,Snacks,50.47
4704,1579,2024-02-23,Games,36.9
4705,1579,2024-02-23,Food & Beverage,168.64
4706,1582,2024-08-27,Food & Beverage,77.36
4707,1582,2024-08-27,Games,35.96
4708,1582,2024-08-27,Snacks,40.3
4709,1582,2024-08-27,Food & Beverage,118.19
4710,1582,2024-04-27,Games,58.43
4711,1583,2024-11-10,Merchandise,129.54
4712,1583,2024-11-10,Games,22.81
4713,1583,2024-11-10,Food & Beverage,52.65
4714,1583,2024-11-10,Photography,170.47
4715,1584,2024-10-29,Merchandise,70.15
4716,1584,2024-10-29,Food & Beverage,90.94
4717,1584,2024-10-29,Games,74.68
4718,1584,2024-10-29,Games,30.22
4719,1585,2024-12-30,Games,37.34
4720,1586,2024-06-21,Games,61.51
4721,1586,2024-06-21,Games,49.07
4722,1587,2024-07-21,Food & Beverage,142.3
4723,1588,2024-07-04,Snacks,38.85
4724,1588,2024-07-04,Food & Beverage,171.35
4725,1588,2024-07-04,Snacks,36.55
4726,1590,2024-07-25,Food & Beverage,50.64
4727,1590,2024-07-25,Food & Beverage,101.19
4728,1590,2024-07-25,Merchandise,122.1
4729,1590,2024-07-25,Snacks,50.77
4730,1591,2024-07-25,Food & Beverage,63.73
4731,1591,2024-07-25,Food & Beverage,106.73
4732,1592,2024-12-07,Food & Beverage,161.49
4733,1592,2024-12-07,Snacks,45.53
4734,1593,2024-12-21,Food & Beverage,78.07
4735,1593,2024-12-21,Food & Beverage,97.45
4736,1593,2024-12-21,Games,28.2
4737,1594,2024-12-06,Games,46.47
4738,1594,2024-12-06,Food & Beverage,169.34
4739,1594,2024-12-06,Games,37.38
4740,1595,2024-10-27,Food & Beverage,146.27
4741,1595,2024-09-25,Games,24.17
4742,1595,2024-09-25,Food & Beverage,84.01
4743,1595,2024-09-25,Merchandise,38.05
4744,1595,2024-09-25,Food & Beverage,113.37
4745,1596,2024-04-21,Snacks,24.91
4746,1596,2024-04-21,Food & Beverage,131.14
4747,1598,2024-12-14,Food & Beverage,140.76
4748,1598,2024-12-14,Snacks,16.88
4749,1598,2024-12-14,Merchandise,147.8
4750,1599,2024-07-08,Snacks,28.06
4751,1599,2024-07-08,Snacks,19.18
4752,1599,2024-07-08,Food & Beverage,155.26
4753,1599,2024-07-08,Games,63.19
4754,1600,2024-12-03,Food & Beverage,113.63
4755,1600,2024-12-03,Merchandise,108.5
4756,1600,2024-12-03,Snacks,16.66
4757,1603,2024-07-21,Games,24.07
4758,1603,2024-07-21,Food & Beverage,156.97
4759,1603,2024-07-21,Food & Beverage,161.82
4760,1603,2024-07-21,Games,76.75
4761,1604,2024-12-26,Food & Beverage,170.83
4762,1604,2024-12-26,Merchandise,122.8
4763,1604,2024-12-26,Food & Beverage,94.61
4764,1604,2024-12-26,Food & Beverage,166.61
4765,1605,2024-07-27,Snacks,38.35
4766,1606,2024-02-15,Snacks,46.76
4767,1606,2024-02-15,Games,73.02
4768,1606,2024-02-15,Games,58.35
4769,1608,2024-12-28,Snacks,55.4
4770,1608,2024-12-28,Games,67.58
4771,1609,2024-09-22,Snacks,45.48
4772,1609,2024-09-22,Games,75.39
4773,1609,2024-09-22,Games,43.23
4774,1609,2024-09-22,Games,30.86
4775,1610,2024-03-15,Snacks,20.34
4776,1610,2024-03-15,Food & Beverage,161.67
4777,1610,2024-03-15,Games,53.36
4778,1611,2024-12-05,Photography,93.25
4779,1611,2024-12-05,Food & Beverage,92.6
4780,1611,2024-12-05,Games,29.59
4781,1611,2024-12-05,Snacks,39.9
4782,1612,2024-01-24,Food & Beverage,113.77
4783,1612,2024-07-28,Snacks,22.41
4784,1612,2024-07-28,Games,60.43
4785,1612,2024-07-28,Food & Beverage,164.29
4786,1613,2024-10-06,Food & Beverage,140.44
4787,1613,2024-10-06,Merchandise,97.23
4788,1613,2024-10-06,Food & Beverage,97.83
4789,1614,2024-02-28,Food & Beverage,153.32
4790,1614,2024-02-28,Food & Beverage,166.9
4791,1615,2024-09-06,Food & Beverage,102.46
4792,1615,2024-09-06,Games,49.58
4793,1615,2024-09-06,Food & Beverage,147.68
4794,1615,2024-08-05,Food & Beverage,89.71
4795,1616,2024-09-05,Food & Beverage,107.79
4796,1616,2024-09-05,Games,28.94
4797,1616,2024-09-05,Snacks,59.77
4798,1616,2024-09-17,Food & Beverage,150.82
4799,1616,2024-09-17,Games,79.51
4800,1616,2024-09-17,Games,55.06
4801,1616,2024-09-17,Games,29.68
4802,1616,2024-12-24,Merchandise,66.66
4803,1616,2024-12-24,Games,32.37
4804,1616,2024-12-24,Food & Beverage,179.34
4805,1617,2024-03-15,Snacks,31.87
4806,1617,2024-03-15,Snacks,43.89
4807,1618,2024-10-15,Snacks,33.35
4808,1618,2024-10-15,Snacks,29.48
4809,1619,2024-02-11,Games,70.15
4810,1619,2024-02-11,Snacks,46.6
4811,1619,2024-02-11,Photography,196.1
4812,1619,2024-05-16,Snacks,55.96
4813,1619,2024-05-16,Snacks,29.52
4814,1619,2024-05-16,Photography,169.38
4815,1619,2024-05-16,Food & Beverage,134.18
4816,1620,2024-06-22,Merchandise,89.47
4817,1620,2024-06-22,Food & Beverage,92.1
4818,1620,2024-06-22,Merchandise,30.24
4819,1620,2024-06-22,Merchandise,87.06
4820,1621,2024-09-06,Food & Beverage,170.21
4821,1621,2024-09-06,Food & Beverage,174.03
4822,1621,2024-09-06,Food & Beverage,88.16
4823,1622,2024-07-10,Games,43.81
4824,1623,2024-05-08,Food & Beverage,150.93
4825,1623,2024-05-08,Food & Beverage,64.36
4826,1623,2024-05-08,Food & Beverage,108.22
4827,1625,2024-09-19,Food & Beverage,105.9
4828,1625,2024-09-19,Merchandise,69.1
4829,1625,2024-09-19,Games,67.81
4830,1625,2024-09-19,Food & Beverage,179.95
4831,1626,2024-11-28,Merchandise,55.28
4832,1627,2024-08-10,Games,63.16
4833,1628,2024-11-14,Photography,100.15
4834,1628,2024-11-14,Snacks,16.56
4835,1628,2024-07-29,Food & Beverage,59.34
4836,1628,2024-07-29,Merchandise,148.96
4837,1628,2024-07-29,Games,39.11
4838,1629,2024-05-25,Food & Beverage,112.72
4839,1629,2024-05-25,Food & Beverage,57.04
4840,1629,2024-05-25,Food & Beverage,154.9
4841,1629,2024-05-25,Photography,141.48
4842,1631,2024-11-25,Games,21.29
4843,1631,2024-11-25,Merchandise,42.9
4844,1631,2024-12-20,Food & Beverage,155.71
4845,1631,2024-12-20,Food & Beverage,58.41
4846,1631,2024-12-20,Food & Beverage,141.2
4847,1632,2024-10-28,Snacks,21.96
4848,1633,2024-03-17,Food & Beverage,106.61
4849,1633,2024-03-17,Photography,114.38
4850,1633,2024-03-17,Food & Beverage,80.46
4851,1633,2024-03-17,Merchandise,63.33
4852,1634,2024-09-20,Merchandise,79.42
4853,1635,2024-12-28,Food & Beverage,141.17
4854,1635,2024-12-28,Photography,140.07
4855,1636,2024-11-21,Games,59.93
4856,1637,2024-11-07,Food & Beverage,175.71
4857,1638,2024-12-08,Games,31.21
4858,1638,2024-12-08,Food & Beverage,150.85
4859,1638,2024-12-08,Games,53.48
4860,1640,2024-09-17,Food & Beverage,93.19
4861,1640,2024-09-17,Food & Beverage,103.14
4862,1640,2024-09-17,Food & Beverage,53.92
4863,1640,2024-09-17,Food & Beverage,145.56
4864,1641,2024-08-10,Food & Beverage,175.32
4865,1641,2024-08-10,Food & Beverage,173.01
4866,1641,2024-08-10,Food & Beverage,101.8
4867,1641,2024-08-10,Games,67.87
4868,1642,2024-01-04,Snacks,30.47
4869,1642,2024-01-04,Merchandise,99.9
4870,1644,2024-09-19,Merchandise,141.93
4871,1644,2024-09-19,Food & Beverage,101.63
4872,1644,2024-09-19,Food & Beverage,101.89
4873,1644,2024-09-19,Food & Beverage,53.24
4874,1645,2024-07-23,Food & Beverage,94.96
4875,1645,2024-07-23,Food & Beverage,112.73
4876,1646,2024-05-27,Merchandise,73.59
4877,1646,2024-05-27,Snacks,24.03
4878,1646,2024-05-27,Snacks,26.27
4879,1646,2024-05-27,Food & Beverage,58.7
4880,1647,2024-03-15,Food & Beverage,162.88
4881,1647,2024-03-15,Snacks,30.04
4882,1648,2024-01-19,Merchandise,89.1
4883,1649,2024-04-19,Food & Beverage,84.95
4884,1650,2024-10-06,Food & Beverage,69.33
4885,1650,2024-10-06,Merchandise,139.91
4886,1650,2024-10-06,Snacks,26.17
4887,1650,2024-10-06,Snacks,20.74
4888,1651,2024-07-12,Snacks,49.82
4889,1651,2024-07-12,Food & Beverage,137.95
4890,1651,2024-07-12,Food & Beverage,178.64
4891,1652,2024-06-25,Food & Beverage,143.67
4892,1653,2024-12-15,Food & Beverage,159.21
4893,1653,2024-12-15,Merchandise,146.09
4894,1653,2024-12-15,Food & Beverage,108.17
4895,1654,2024-12-01,Snacks,55.24
4896,1655,2024-01-05,Snacks,42.07
4897,1655,2024-01-05,Food & Beverage,51.85
4898,1655,2024-01-05,Snacks,29.56
4899,1655,2024-01-05,Games,55.57
4900,1657,2024-04-14,Games,36.07
4901,1658,2024-05-05,Merchandise,33.02
4902,1658,2024-05-05,Photography,146.34
4903,1658,2024-05-05,Merchandise,113.39
4904,1660,2024-12-04,Food & Beverage,133.4
4905,1660,2024-12-04,Merchandise,108.87
4906,1662,2024-07-24,Merchandise,145.37
4907,1662,2024-11-20,Games,45.08
4908,1662,2024-11-20,Snacks,58.24
4909,1662,2024-11-20,Food & Beverage,168.64
4910,1662,2024-11-20,Snacks,55.76
4911,1666,2024-04-21,Food & Beverage,139.1
4912,1667,2024-02-06,Food & Beverage,70.63
4913,1667,2024-02-06,Games,68.52
4914,1668,2024-06-02,Games,61.41
4915,1668,2024-06-02,Food & Beverage,59.73
4916,1668,2024-06-02,Food & Beverage,50.58
4917,1669,2024-05-17,Food & Beverage,60.27
4918,1671,2024-10-22,Games,61.21
4919,1671,2024-10-22,Games,74.09
4920,1671,2024-10-22,Food & Beverage,104.54
4921,1672,2024-01-11,Food & Beverage,87.1
4922,1672,2024-04-03,Snacks,28.64
4923,1672,2024-04-03,Snacks,40.64
4924,1672,2024-04-03,Snacks,28.08
4925,1672,2024-12-09,Food & Beverage,118.69
4926,1672,2024-12-09,Food & Beverage,144.13
4927,1672,2024-12-09,Photography,185.3
4928,1673,2024-12-26,Snacks,53.12
4929,1673,2024-12-26,Food & Beverage,179.5
4930,1676,2024-09-09,Food & Beverage,62.22
4931,1676,2024-09-09,Food & Beverage,62.84
4932,1676,2024-09-09,Food & Beverage,162.63
4933,1676,2024-09-09,Food & Beverage,159.17
4934,1676,2024-05-10,Games,27.11
4935,1676,2024-05-10,Merchandise,112.54
4936,1676,2024-05-10,Snacks,24.0
4937,1677,2024-09-16,Games,42.14
4938,1678,2024-08-26,Snacks,45.39
4939,1678,2024-08-26,Games,51.82
4940,1678,2024-08-26,Games,75.67
4941,1679,2024-08-17,Food & Beverage,129.55
4942,1679,2024-08-17,Food & Beverage,129.72
4943,1679,2024-09-12,Snacks,57.83
4944,1679,2024-09-12,Games,29.79
4945,1679,2024-09-12,Food & Beverage,120.05
4946,1679,2024-09-12,Food & Beverage,72.62
4947,1679,2024-07-11,Food & Beverage,76.76
4948,1679,2024-07-11,Merchandise,114.45
4949,1679,2024-07-11,Photography,195.83
4950,1679,2024-07-19,Snacks,51.95
